group,variable,value
rango_edad_15 a 19 años,rango_edad_30 a 34 años,-0.11742272565419187
rango_edad_15 a 19 años,rango_edad_35 a 39 años,-0.0813327434594801
rango_edad_15 a 19 años,rango_edad_40 y más años,-0.08073606672308427
rango_edad_15 a 19 años,tipo_inst_3_Centros de Formación Técnica,-0.003471272754368421
rango_edad_15 a 19 años,tipo_inst_3_Institutos Profesionales,-0.08127747118823292
rango_edad_15 a 19 años,tipo_inst_3_Universidades Estatales CRUCH,0.10700764665252108
rango_edad_15 a 19 años,tipo_inst_3_Universidades Privadas,-0.07668539577208261
rango_edad_15 a 19 años,tipo_inst_3_Universidades Privadas CRUCH,0.08159480596399334
rango_edad_15 a 19 años,jornada_A Distancia,-0.045170895220027416
rango_edad_15 a 19 años,jornada_Diurno,0.19975868831006915
rango_edad_15 a 19 años,jornada_Otro,-0.03134408092573583
rango_edad_15 a 19 años,jornada_Semipresencial,-0.027764791985793808
rango_edad_15 a 19 años,jornada_Vespertino,-0.1823430904786704
rango_edad_15 a 19 años,tipo_plan_carr_Plan Especial,-0.0755575759840152
rango_edad_15 a 19 años,tipo_plan_carr_Plan Regular,0.08333811908410857
rango_edad_15 a 19 años,tipo_plan_carr_Plan Regular de Continuidad,-0.03383133755060705
rango_edad_15 a 19 años,dur_estudio_carr,0.05183364929530912
rango_edad_15 a 19 años,"nivel_carrera_1_Bachillerato, Ciclo Inicial o Plan Común",0.10759298518515907
rango_edad_15 a 19 años,nivel_carrera_1_Licenciatura No Conducente a Título,0.016424762757590822
rango_edad_15 a 19 años,nivel_carrera_1_Profesional Con Licenciatura,0.08393803159686478
rango_edad_15 a 19 años,nivel_carrera_1_Profesional Sin Licenciatura,-0.1344954776841798
rango_edad_15 a 19 años,nivel_carrera_1_Técnico de Nivel Superior,0.013246425927735776
rango_edad_15 a 19 años,oecd_area_Agricultura,0.006414116385565907
rango_edad_15 a 19 años,oecd_area_Ciencias,0.01606183278951288
rango_edad_15 a 19 años,"oecd_area_Ciencias Sociales, Enseñanza Comercial y Derecho",-0.050406217960135065
rango_edad_15 a 19 años,oecd_area_Educación,-0.014175973859437191
rango_edad_15 a 19 años,oecd_area_Humanidades y Artes,0.018136448262298717
rango_edad_15 a 19 años,"oecd_area_Ingeniería, Industria y Construcción",0.0009641728539271373
rango_edad_15 a 19 años,oecd_area_Salud y Servicios Sociales,0.029419529105478355
rango_edad_15 a 19 años,oecd_area_Servicios,-0.020501493113247605
rango_edad_15 a 19 años,oecd_area_Sin área definida,0.006431191375638642
rango_edad_15 a 19 años,acreditada_carr_False,-0.0010713664253504242
rango_edad_15 a 19 años,acreditada_carr_True,0.0012050710918864696
rango_edad_15 a 19 años,acreditada_inst,0.07891182570032088
rango_edad_15 a 19 años,anio_en_carr_actual,0.023712514421904456
rango_edad_15 a 19 años,Class,-0.06468193165951339
rango_edad_20 a 24 años,GEN_ALU,0.013213450792870705
rango_edad_20 a 24 años,rango_edad_15 a 19 años,-0.39324994673796776
rango_edad_20 a 24 años,rango_edad_20 a 24 años,1.0
rango_edad_20 a 24 años,rango_edad_25 a 29 años,-0.5083803466957646
rango_edad_20 a 24 años,rango_edad_30 a 34 años,-0.2918205556944722
rango_edad_20 a 24 años,rango_edad_35 a 39 años,-0.2021292408258505
rango_edad_20 a 24 años,rango_edad_40 y más años,-0.20064637168446187
rango_edad_20 a 24 años,tipo_inst_3_Centros de Formación Técnica,-0.03222246892935999
rango_edad_20 a 24 años,tipo_inst_3_Institutos Profesionales,-0.062453283917299277
rango_edad_20 a 24 años,tipo_inst_3_Universidades Estatales CRUCH,0.062401350777538826
rango_edad_20 a 24 años,tipo_inst_3_Universidades Privadas,-0.02780403053916391
rango_edad_20 a 24 años,tipo_inst_3_Universidades Privadas CRUCH,0.0735347040348061
rango_edad_20 a 24 años,jornada_A Distancia,-0.10340905099771593
rango_edad_20 a 24 años,jornada_Diurno,0.2681032896377895
rango_edad_20 a 24 años,jornada_Otro,-0.06031671521625676
rango_edad_20 a 24 años,jornada_Semipresencial,-0.05420931438900957
rango_edad_20 a 24 años,jornada_Vespertino,-0.22776980796577476
rango_edad_20 a 24 años,tipo_plan_carr_Plan Especial,-0.14310148867693992
rango_edad_20 a 24 años,tipo_plan_carr_Plan Regular,0.12669255055243758
rango_edad_20 a 24 años,tipo_plan_carr_Plan Regular de Continuidad,0.007393412923863915
rango_edad_20 a 24 años,dur_estudio_carr,0.12675966486427376
rango_edad_20 a 24 años,"nivel_carrera_1_Bachillerato, Ciclo Inicial o Plan Común",-0.01872965319715536
rango_edad_20 a 24 años,nivel_carrera_1_Licenciatura No Conducente a Título,0.007920765674512595
rango_edad_20 a 24 años,nivel_carrera_1_Profesional Con Licenciatura,0.09829151457710927
rango_edad_20 a 24 años,nivel_carrera_1_Profesional Sin Licenciatura,-0.05751114835481797
rango_edad_20 a 24 años,nivel_carrera_1_Técnico de Nivel Superior,-0.05458751458280228
rango_edad_20 a 24 años,oecd_area_Agricultura,0.015863587493019214
rango_edad_20 a 24 años,oecd_area_Ciencias,-0.0017567795470550807
rango_edad_20 a 24 años,"oecd_area_Ciencias Sociales, Enseñanza Comercial y Derecho",-0.05770932440835987
rango_edad_20 a 24 años,oecd_area_Educación,0.006222579457372097
rango_edad_20 a 24 años,oecd_area_Humanidades y Artes,0.03840762576710969
rango_edad_20 a 24 años,"oecd_area_Ingeniería, Industria y Construcción",0.011293819300539814
rango_edad_20 a 24 años,oecd_area_Salud y Servicios Sociales,0.009426801728364454
rango_edad_20 a 24 años,oecd_area_Servicios,-0.006448777170756407
rango_edad_20 a 24 años,oecd_area_Sin área definida,0.004053304150740993
rango_edad_20 a 24 años,acreditada_carr_False,-0.10395193737777728
rango_edad_20 a 24 años,acreditada_carr_True,0.1043509518299125
rango_edad_20 a 24 años,acreditada_inst,0.14298105012230358
rango_edad_20 a 24 años,anio_en_carr_actual,0.01527812410366439
rango_edad_20 a 24 años,Class,0.021911013790293768
rango_edad_25 a 29 años,GEN_ALU,-0.03358660887666855
rango_edad_25 a 29 años,rango_edad_15 a 19 años,-0.2045620324279437
rango_edad_25 a 29 años,rango_edad_20 a 24 años,-0.5083803466957646
rango_edad_25 a 29 años,rango_edad_25 a 29 años,1.0
rango_edad_25 a 29 años,rango_edad_30 a 34 años,-0.15180016290496226
rango_edad_25 a 29 años,rango_edad_35 a 39 años,-0.10514424390697448
rango_edad_25 a 29 años,rango_edad_40 y más años,-0.1043728802260562
rango_edad_25 a 29 años,tipo_inst_3_Centros de Formación Técnica,0.002370114295190213
rango_edad_25 a 29 años,tipo_inst_3_Institutos Profesionales,0.04876150882364052
rango_edad_25 a 29 años,tipo_inst_3_Universidades Estatales CRUCH,-0.06611030588272628
rango_edad_25 a 29 años,tipo_inst_3_Universidades Privadas,0.051765039358115404
rango_edad_25 a 29 años,tipo_inst_3_Universidades Privadas CRUCH,-0.054177615719766516
rango_edad_25 a 29 años,jornada_A Distancia,-0.0035990497940601687
rango_edad_25 a 29 años,jornada_Diurno,-0.13867059067007748
rango_edad_25 a 29 años,jornada_Otro,0.009419142114418128
rango_edad_25 a 29 años,jornada_Semipresencial,0.006785330312954157
rango_edad_25 a 29 años,jornada_Vespertino,0.1397312956230375
rango_edad_25 a 29 años,tipo_plan_carr_Plan Especial,0.028804504365193863
rango_edad_25 a 29 años,tipo_plan_carr_Plan Regular,-0.030344555046959838
rango_edad_25 a 29 años,tipo_plan_carr_Plan Regular de Continuidad,0.009624928413092456
rango_edad_25 a 29 años,dur_estudio_carr,-0.032652835830713885
rango_edad_25 a 29 años,"nivel_carrera_1_Bachillerato, Ciclo Inicial o Plan Común",-0.03684032029331933
rango_edad_25 a 29 años,nivel_carrera_1_Licenciatura No Conducente a Título,-0.012437390026098592
rango_edad_25 a 29 años,nivel_carrera_1_Profesional Con Licenciatura,-0.049199441379650134
rango_edad_25 a 29 años,nivel_carrera_1_Profesional Sin Licenciatura,0.06683522650190127
rango_edad_25 a 29 años,nivel_carrera_1_Técnico de Nivel Superior,-7.795663603113905e-05
rango_edad_25 a 29 años,oecd_area_Agricultura,0.00682478457867072
rango_edad_25 a 29 años,oecd_area_Ciencias,0.0073434712790759965
rango_edad_25 a 29 años,"oecd_area_Ciencias Sociales, Enseñanza Comercial y Derecho",0.006983213921299645
rango_edad_25 a 29 años,oecd_area_Educación,0.011407416186963974
rango_edad_25 a 29 años,oecd_area_Humanidades y Artes,-0.013138266083508364
rango_edad_25 a 29 años,"oecd_area_Ingeniería, Industria y Construcción",0.00621165648769015
rango_edad_25 a 29 años,oecd_area_Salud y Servicios Sociales,-0.011900667867069342
rango_edad_25 a 29 años,oecd_area_Servicios,0.008970567594765853
rango_edad_25 a 29 años,oecd_area_Sin área definida,-0.00583878803932696
rango_edad_25 a 29 años,acreditada_carr_False,0.006663845644185972
rango_edad_25 a 29 años,acreditada_carr_True,-0.006738885090102997
rango_edad_25 a 29 años,acreditada_inst,-0.043440581767885886
rango_edad_25 a 29 años,anio_en_carr_actual,-0.011788965468379226
rango_edad_25 a 29 años,Class,0.0046756768321553005
rango_edad_30 a 34 años,GEN_ALU,-0.013932906377455295
rango_edad_30 a 34 años,rango_edad_15 a 19 años,-0.11742272565419187
rango_edad_30 a 34 años,rango_edad_20 a 24 años,-0.2918205556944722
rango_edad_30 a 34 años,rango_edad_25 a 29 años,-0.15180016290496226
rango_edad_30 a 34 años,rango_edad_30 a 34 años,1.0
rango_edad_30 a 34 años,rango_edad_35 a 39 años,-0.06035491317640745
rango_edad_30 a 34 años,rango_edad_40 y más años,-0.05991213489310149
rango_edad_30 a 34 años,tipo_inst_3_Centros de Formación Técnica,0.02407863891534452
rango_edad_30 a 34 años,tipo_inst_3_Institutos Profesionales,0.076631688226778
rango_edad_30 a 34 años,tipo_inst_3_Universidades Estatales CRUCH,-0.0769289461371656
rango_edad_30 a 34 años,tipo_inst_3_Universidades Privadas,0.03326828781669898
rango_edad_30 a 34 años,tipo_inst_3_Universidades Privadas CRUCH,-0.07530918691431847
rango_edad_30 a 34 años,jornada_A Distancia,0.0721237186655986
rango_edad_30 a 34 años,jornada_Diurno,-0.24247445555608446
rango_edad_30 a 34 años,jornada_Otro,0.05327055110489173
rango_edad_30 a 34 años,jornada_Semipresencial,0.04273301937263456
rango_edad_30 a 34 años,jornada_Vespertino,0.21263986022343487
rango_edad_30 a 34 años,tipo_plan_carr_Plan Especial,0.11048125174865524
rango_edad_30 a 34 años,tipo_plan_carr_Plan Regular,-0.10121698881152252
rango_edad_30 a 34 años,tipo_plan_carr_Plan Regular de Continuidad,0.0021036028095954514
rango_edad_30 a 34 años,dur_estudio_carr,-0.10757362450694924
rango_edad_30 a 34 años,"nivel_carrera_1_Bachillerato, Ciclo Inicial o Plan Común",-0.02312945498092552
rango_edad_30 a 34 años,nivel_carrera_1_Licenciatura No Conducente a Título,-0.009955040703422771
rango_edad_30 a 34 años,nivel_carrera_1_Profesional Con Licenciatura,-0.10175193168380683
rango_edad_30 a 34 años,nivel_carrera_1_Profesional Sin Licenciatura,0.08650789253562803
rango_edad_30 a 34 años,nivel_carrera_1_Técnico de Nivel Superior,0.03796293476722955
rango_edad_30 a 34 años,oecd_area_Agricultura,-0.018200028285795703
rango_edad_30 a 34 años,oecd_area_Ciencias,-0.0033854035715929387
rango_edad_30 a 34 años,"oecd_area_Ciencias Sociales, Enseñanza Comercial y Derecho",0.056447460693488265
rango_edad_30 a 34 años,oecd_area_Educación,0.0011321475667467698
rango_edad_30 a 34 años,oecd_area_Humanidades y Artes,-0.031823125106613545
rango_edad_30 a 34 años,"oecd_area_Ingeniería, Industria y Construcción",-0.010362187336193594
rango_edad_30 a 34 años,oecd_area_Salud y Servicios Sociales,-0.017508096769193716
rango_edad_30 a 34 años,oecd_area_Servicios,0.017502494896416424
rango_edad_30 a 34 años,oecd_area_Sin área definida,-0.003495405091394606
rango_edad_30 a 34 años,acreditada_carr_False,0.0684020046817842
rango_edad_30 a 34 años,acreditada_carr_True,-0.06859321434425579
rango_edad_30 a 34 años,acreditada_inst,-0.10790012870808943
rango_edad_30 a 34 años,anio_en_carr_actual,-0.01829689642003272
rango_edad_30 a 34 años,Class,0.020310202341876145
rango_edad_35 a 39 años,GEN_ALU,-0.011066907640025374
rango_edad_35 a 39 años,rango_edad_15 a 19 años,-0.0813327434594801
rango_edad_35 a 39 años,rango_edad_20 a 24 años,-0.2021292408258505
rango_edad_35 a 39 años,rango_edad_25 a 29 años,-0.10514424390697448
rango_edad_35 a 39 años,rango_edad_30 a 34 años,-0.06035491317640745
rango_edad_35 a 39 años,rango_edad_35 a 39 años,1.0
rango_edad_35 a 39 años,rango_edad_40 y más años,-0.04149808540203431
rango_edad_35 a 39 años,tipo_inst_3_Centros de Formación Técnica,0.02172582610797916
rango_edad_35 a 39 años,tipo_inst_3_Institutos Profesionales,0.05153322659625575
rango_edad_35 a 39 años,tipo_inst_3_Universidades Estatales CRUCH,-0.05212835780764466
rango_edad_35 a 39 años,tipo_inst_3_Universidades Privadas,0.02351569051579882
rango_edad_35 a 39 años,tipo_inst_3_Universidades Privadas CRUCH,-0.0563947477403748
rango_edad_35 a 39 años,jornada_A Distancia,0.09290198133575946
rango_edad_35 a 39 años,jornada_Diurno,-0.2023628045135416
rango_edad_35 a 39 años,jornada_Otro,0.063786920034931
rango_edad_35 a 39 años,jornada_Semipresencial,0.04488239101609902
rango_edad_35 a 39 años,jornada_Vespertino,0.16408165669733427
rango_edad_35 a 39 años,tipo_plan_carr_Plan Especial,0.12392023942041352
rango_edad_35 a 39 años,tipo_plan_carr_Plan Regular,-0.11559643448178075
rango_edad_35 a 39 años,tipo_plan_carr_Plan Regular de Continuidad,0.007103467166331918
rango_edad_35 a 39 años,dur_estudio_carr,-0.09608331620975732
rango_edad_35 a 39 años,"nivel_carrera_1_Bachillerato, Ciclo Inicial o Plan Común",-0.016326045167292167
rango_edad_35 a 39 años,nivel_carrera_1_Licenciatura No Conducente a Título,-0.006900429025344078
rango_edad_35 a 39 años,nivel_carrera_1_Profesional Con Licenciatura,-0.08012790843890638
rango_edad_35 a 39 años,nivel_carrera_1_Profesional Sin Licenciatura,0.06608662924625816
rango_edad_35 a 39 años,nivel_carrera_1_Técnico de Nivel Superior,0.03136129822447059
rango_edad_35 a 39 años,oecd_area_Agricultura,-0.01959219678614092
rango_edad_35 a 39 años,oecd_area_Ciencias,-0.01095786627774079
rango_edad_35 a 39 años,"oecd_area_Ciencias Sociales, Enseñanza Comercial y Derecho",0.05887138737854476
rango_edad_35 a 39 años,oecd_area_Educación,-0.008170649137885675
rango_edad_35 a 39 años,oecd_area_Humanidades y Artes,-0.029472322892002363
rango_edad_35 a 39 años,"oecd_area_Ingeniería, Industria y Construcción",-0.00773199893917477
rango_edad_35 a 39 años,oecd_area_Salud y Servicios Sociales,-0.016936945444011208
rango_edad_35 a 39 años,oecd_area_Servicios,0.011234837033082416
rango_edad_35 a 39 años,oecd_area_Sin área definida,-0.0024219376450460963
rango_edad_35 a 39 años,acreditada_carr_False,0.07156980159552279
rango_edad_35 a 39 años,acreditada_carr_True,-0.07188800663626747
rango_edad_35 a 39 años,acreditada_inst,-0.11076256081175606
rango_edad_35 a 39 años,anio_en_carr_actual,-0.014098170675416587
rango_edad_35 a 39 años,Class,0.013600816682721265
rango_edad_40 y más años,GEN_ALU,-0.004224804794691936
rango_edad_40 y más años,rango_edad_15 a 19 años,-0.08073606672308427
rango_edad_40 y más años,rango_edad_20 a 24 años,-0.20064637168446187
rango_edad_40 y más años,rango_edad_25 a 29 años,-0.1043728802260562
rango_edad_40 y más años,rango_edad_30 a 34 años,-0.05991213489310149
rango_edad_40 y más años,rango_edad_35 a 39 años,-0.04149808540203431
rango_edad_40 y más años,rango_edad_40 y más años,1.0
rango_edad_40 y más años,tipo_inst_3_Centros de Formación Técnica,0.02842633201877275
rango_edad_40 y más años,tipo_inst_3_Institutos Profesionales,0.04340056149184536
rango_edad_40 y más años,tipo_inst_3_Universidades Estatales CRUCH,-0.05126515175195357
rango_edad_40 y más años,tipo_inst_3_Universidades Privadas,0.02850549733666889
rango_edad_40 y más años,tipo_inst_3_Universidades Privadas CRUCH,-0.0580211453578081
rango_edad_40 y más años,jornada_A Distancia,0.1581865296197519
rango_edad_40 y más años,jornada_Diurno,-0.2085221842074093
rango_edad_40 y más años,jornada_Otro,0.05191142801922164
rango_edad_40 y más años,jornada_Semipresencial,0.06910421020771307
rango_edad_40 y más años,jornada_Vespertino,0.15229038677855047
rango_edad_40 y más años,tipo_plan_carr_Plan Especial,0.16040739143735916
rango_edad_40 y más años,tipo_plan_carr_Plan Regular,-0.15020788129179305
rango_edad_40 y más años,tipo_plan_carr_Plan Regular de Continuidad,0.010514836935674864
rango_edad_40 y más años,dur_estudio_carr,-0.10180276928233377
rango_edad_40 y más años,"nivel_carrera_1_Bachillerato, Ciclo Inicial o Plan Común",-0.015952190805504845
rango_edad_40 y más años,nivel_carrera_1_Licenciatura No Conducente a Título,-0.002421469688948893
rango_edad_40 y más años,nivel_carrera_1_Profesional Con Licenciatura,-0.0753263070096734
rango_edad_40 y más años,nivel_carrera_1_Profesional Sin Licenciatura,0.058250532114097524
rango_edad_40 y más años,nivel_carrera_1_Técnico de Nivel Superior,0.032545005999765536
rango_edad_40 y más años,oecd_area_Agricultura,-0.021100414517798646
rango_edad_40 y más años,oecd_area_Ciencias,-0.023251797169388938
rango_edad_40 y más años,"oecd_area_Ciencias Sociales, Enseñanza Comercial y Derecho",0.08456238979561494
rango_edad_40 y más años,oecd_area_Educación,-0.00814881618651573
rango_edad_40 y más años,oecd_area_Humanidades y Artes,-0.029461407344388332
rango_edad_40 y más años,"oecd_area_Ingeniería, Industria y Construcción",-0.021316283921249474
rango_edad_40 y más años,oecd_area_Salud y Servicios Sociales,-0.009580084506067756
rango_edad_40 y más años,oecd_area_Servicios,-0.00165427075258381
rango_edad_40 y más años,oecd_area_Sin área definida,-0.002227520917862731
rango_edad_40 y más años,acreditada_carr_False,0.08706454995904515
rango_edad_40 y más años,acreditada_carr_True,-0.08757042734868156
rango_edad_40 y más años,acreditada_inst,-0.15310649556990286
rango_edad_40 y más años,anio_en_carr_actual,-0.017200734456867994
rango_edad_40 y más años,Class,0.006200573229111195
tipo_inst_3_Centros de Formación Técnica,GEN_ALU,0.0065264313567004965
tipo_inst_3_Centros de Formación Técnica,rango_edad_15 a 19 años,-0.003471272754368421
tipo_inst_3_Centros de Formación Técnica,rango_edad_20 a 24 años,-0.03222246892935999
tipo_inst_3_Centros de Formación Técnica,rango_edad_25 a 29 años,0.002370114295190213
tipo_inst_3_Centros de Formación Técnica,rango_edad_30 a 34 años,0.02407863891534452
tipo_inst_3_Centros de Formación Técnica,rango_edad_35 a 39 años,0.02172582610797916
tipo_inst_3_Centros de Formación Técnica,rango_edad_40 y más años,0.02842633201877275
tipo_inst_3_Centros de Formación Técnica,tipo_inst_3_Centros de Formación Técnica,1.0
tipo_inst_3_Centros de Formación Técnica,tipo_inst_3_Institutos Profesionales,-0.2177551427129052
tipo_inst_3_Centros de Formación Técnica,tipo_inst_3_Universidades Estatales CRUCH,-0.16833298727453402
tipo_inst_3_Centros de Formación Técnica,tipo_inst_3_Universidades Privadas,-0.16981791893250267
tipo_inst_3_Centros de Formación Técnica,tipo_inst_3_Universidades Privadas CRUCH,-0.11506981093212493
tipo_inst_3_Centros de Formación Técnica,jornada_A Distancia,-0.010092653786012604
tipo_inst_3_Centros de Formación Técnica,jornada_Diurno,-0.1208222264624317
tipo_inst_3_Centros de Formación Técnica,jornada_Otro,-0.00877747317370607
tipo_inst_3_Centros de Formación Técnica,jornada_Semipresencial,-0.014246178096217834
tipo_inst_3_Centros de Formación Técnica,jornada_Vespertino,0.12997047948244794
tipo_inst_3_Centros de Formación Técnica,tipo_plan_carr_Plan Especial,-0.012947987327990162
tipo_inst_3_Centros de Formación Técnica,tipo_plan_carr_Plan Regular,0.024044435158247036
tipo_inst_3_Centros de Formación Técnica,tipo_plan_carr_Plan Regular de Continuidad,-0.0282009591152222
tipo_inst_3_Centros de Formación Técnica,dur_estudio_carr,-0.4336160240862091
tipo_inst_3_Centros de Formación Técnica,"nivel_carrera_1_Bachillerato, Ciclo Inicial o Plan Común",-0.025672759995886446
tipo_inst_3_Centros de Formación Técnica,nivel_carrera_1_Licenciatura No Conducente a Título,-0.03131158146823701
tipo_inst_3_Centros de Formación Técnica,nivel_carrera_1_Profesional Con Licenciatura,-0.3020495464225187
tipo_inst_3_Centros de Formación Técnica,nivel_carrera_1_Profesional Sin Licenciatura,-0.17823591387261986
tipo_inst_3_Centros de Formación Técnica,nivel_carrera_1_Técnico de Nivel Superior,0.5418337185020543
tipo_inst_3_Centros de Formación Técnica,oecd_area_Agricultura,0.027179144682426732
tipo_inst_3_Centros de Formación Técnica,oecd_area_Ciencias,0.0003472813972432505
tipo_inst_3_Centros de Formación Técnica,"oecd_area_Ciencias Sociales, Enseñanza Comercial y Derecho",-0.03093445212961901
tipo_inst_3_Centros de Formación Técnica,oecd_area_Educación,-0.04959400270136749
tipo_inst_3_Centros de Formación Técnica,oecd_area_Humanidades y Artes,-0.028072929318979853
tipo_inst_3_Centros de Formación Técnica,"oecd_area_Ingeniería, Industria y Construcción",0.003381632545817523
tipo_inst_3_Centros de Formación Técnica,oecd_area_Salud y Servicios Sociales,0.005704857322321092
tipo_inst_3_Centros de Formación Técnica,oecd_area_Servicios,0.10839114891167304
tipo_inst_3_Centros de Formación Técnica,oecd_area_Sin área definida,-0.004670654867101408
tipo_inst_3_Centros de Formación Técnica,acreditada_carr_False,0.1633193168976768
tipo_inst_3_Centros de Formación Técnica,acreditada_carr_True,-0.1631074312688147
tipo_inst_3_Centros de Formación Técnica,acreditada_inst,-0.18376636791338632
tipo_inst_3_Centros de Formación Técnica,anio_en_carr_actual,-0.02252163395415715
tipo_inst_3_Centros de Formación Técnica,Class,0.012919909622475918
tipo_inst_3_Institutos Profesionales,GEN_ALU,0.026129449103613388
tipo_inst_3_Institutos Profesionales,rango_edad_15 a 19 años,-0.08127747118823292
tipo_inst_3_Institutos Profesionales,rango_edad_20 a 24 años,-0.062453283917299277
tipo_inst_3_Institutos Profesionales,rango_edad_25 a 29 años,0.04876150882364052
tipo_inst_3_Institutos Profesionales,rango_edad_30 a 34 años,0.076631688226778
tipo_inst_3_Institutos Profesionales,rango_edad_35 a 39 años,0.05153322659625575
tipo_inst_3_Institutos Profesionales,rango_edad_40 y más años,0.04340056149184536
tipo_inst_3_Institutos Profesionales,tipo_inst_3_Centros de Formación Técnica,-0.2177551427129052
tipo_inst_3_Institutos Profesionales,tipo_inst_3_Institutos Profesionales,1.0
tipo_inst_3_Institutos Profesionales,tipo_inst_3_Universidades Estatales CRUCH,-0.382888480350476
tipo_inst_3_Institutos Profesionales,tipo_inst_3_Universidades Privadas,-0.38626609060685824
tipo_inst_3_Institutos Profesionales,tipo_inst_3_Universidades Privadas CRUCH,-0.2617366076236709
tipo_inst_3_Institutos Profesionales,jornada_A Distancia,0.1096703209823288
tipo_inst_3_Institutos Profesionales,jornada_Diurno,-0.3178166621654334
tipo_inst_3_Institutos Profesionales,jornada_Otro,-0.0554571128327938
tipo_inst_3_Institutos Profesionales,jornada_Semipresencial,0.06026694312736016
tipo_inst_3_Institutos Profesionales,jornada_Vespertino,0.2979632442192306
tipo_inst_3_Institutos Profesionales,tipo_plan_carr_Plan Especial,-0.0815620123179545
tipo_inst_3_Institutos Profesionales,tipo_plan_carr_Plan Regular,0.09397091661590597
tipo_inst_3_Institutos Profesionales,tipo_plan_carr_Plan Regular de Continuidad,-0.04572171848275113
tipo_inst_3_Institutos Profesionales,dur_estudio_carr,-0.38305140726157694
tipo_inst_3_Institutos Profesionales,"nivel_carrera_1_Bachillerato, Ciclo Inicial o Plan Común",-0.05839499565806039
tipo_inst_3_Institutos Profesionales,nivel_carrera_1_Licenciatura No Conducente a Título,-0.07122100094260538
tipo_inst_3_Institutos Profesionales,nivel_carrera_1_Profesional Con Licenciatura,-0.6870387895410642
tipo_inst_3_Institutos Profesionales,nivel_carrera_1_Profesional Sin Licenciatura,0.5607134973028592
tipo_inst_3_Institutos Profesionales,nivel_carrera_1_Técnico de Nivel Superior,0.262048986809545
tipo_inst_3_Institutos Profesionales,oecd_area_Agricultura,-0.0599903122114142
tipo_inst_3_Institutos Profesionales,oecd_area_Ciencias,-0.026340035357231263
tipo_inst_3_Institutos Profesionales,"oecd_area_Ciencias Sociales, Enseñanza Comercial y Derecho",0.010364632279726041
tipo_inst_3_Institutos Profesionales,oecd_area_Educación,0.031550564872231575
tipo_inst_3_Institutos Profesionales,oecd_area_Humanidades y Artes,0.04427627117261245
tipo_inst_3_Institutos Profesionales,"oecd_area_Ingeniería, Industria y Construcción",-0.0465769590799577
